Time,ADC Value,Std Deviation,Calibrated OD
44490,2162.07,146.4187,0.2869356
44520,2161.05,146.2108,0.2880649
44550,2160.61,145.1275,0.288552
44580,2159.59,146.5794,0.2896819
44610,2150.5,145.1367,0.2997754
44640,2155.1,149.9548,0.2946623
44670,2146.92,143.5513,0.3037625
44700,2155.75,147.7179,0.2939408
44730,2156.02,146.2345,0.293641
44760,2157.35,149.2478,0.2921652
44790,2159.41,146.5691,0.2898817
44820,2151.17,146.2606,0.2990302
44850,2149.71,143.7825,0.3006547
44880,2152.9,146.2286,0.2971066
44910,2151.47,146.0997,0.2986965
44940,2152.97,146.2744,0.2970287
44970,2145.37,145.1896,0.3054905
45000,2164.85,149.905,0.2838607
45030,2152.46,147.4774,0.2975955
45060,2154.52,148.4067,0.2953065
45090,2141.91,143.9429,0.3093531
45120,2151.58,146.6993,0.298574
45150,2151.92,145.9935,0.298196
45180,2152.06,147.6435,0.2980402
45210,2167.6,144.397,0.280823
45240,2143.7,144.0866,0.307354
45270,2129.95,133.6767,0.322752
45300,2140.48,146.451,0.3109512
45330,2140.56,145.6501,0.3108615
45360,2147.11,147.6105,0.3035505
45390,2158.91,146.9164,0.2904358
45420,2132.44,146.4272,0.3199563
45450,2135.56,143.8199,0.3164575
45480,2145.13,141.9993,0.3057584
45510,2141.05,144.4871,0.3103139
45540,2148.24,145.1724,0.3022915
45570,2135.32,142.7897,0.3167265
45600,2145.7,145.3136,0.3051226
45630,2154.13,145.4351,0.2957399
45660,2150.88,146.8219,0.2993528
45690,2171.14,149.1087,0.2769184
45720,2149.91,147.8446,0.3004322
45750,2142.4,145.9906,0.3088057
45780,2138.87,148.1026,0.3127514
45810,2149.93,144.9479,0.3004098
45840,2153.15,147.778,0.2968287
45870,2142.3,144.3832,0.3089172
45900,2146.62,147.4177,0.3040966
45930,2162.28,146.4894,0.2867034
45960,2143.4,147.3572,0.307689
45990,2133.37,144.4287,0.3189127
46020,2147.76,147.1566,0.3028264
46050,2149.04,144.8555,0.3014006
46080,2156.59,147.3715,0.2930085
46110,2134.8,143.2673,0.3173093
46140,2132.2,146.2816,0.3202255
46170,2159.18,146.1322,0.2901364
46200,2154.73,145.8522,0.2950733
46230,2137.81,143.3354,0.3139378
46260,2145.43,146.544,0.3054237
46290,2151.11,146.7301,0.2990968
46320,2142.9,147.0782,0.3082473
46350,2151.04,145.9044,0.2991747
46380,2151.7,148.3877,0.2984406
46410,2133.87,144.1827,0.3183519
46440,2143.75,144.901,0.3072982
46470,2150.44,143.9478,0.2998423
46500,2133.39,145.1674,0.3188905
46530,2130.52,145.2654,0.3221116
46560,2146.76,146.4183,0.3039407
46590,2145.38,145.5579,0.3054795
46620,2134.63,146.8222,0.3175001
46650,2130.68,144.2855,0.3219321
46680,2141.91,145.2118,0.3093531
46710,2136.85,144.2526,0.3150124
46740,2146.16,147.5082,0.3046097
46770,2135.13,143.7339,0.3169396
46800,2142.37,144.9414,0.3088389
46830,2135.33,144.5106,0.3167153
46860,2139.18,145.3339,0.312405
46890,2143.11,146.0654,0.3080126
46920,2135.09,144.6184,0.3169842
46950,2137.5,143.2011,0.3142848
46980,2144.11,146.5691,0.3068963
47010,2137.95,146.8145,0.3137812
47040,2135.71,144.4259,0.3162896
47070,2139.23,144.2657,0.3123489
47100,2124.32,146.941,0.3290854
47130,2123.02,142.6509,0.3305502
47160,2116.6,146.1322,0.3377974
47190,2137.71,143.792,0.3140497
47220,2125.61,144.4596,0.3276326
47250,2138.27,145.0243,0.3134229
47280,2143.04,145.6568,0.3080909
47310,2126.71,142.7963,0.3263948
47340,2147.53,147.8876,0.3030826
47370,2122.17,143.6807,0.3315086
47400,2141.36,147.7357,0.3099673
47430,2144.58,145.4722,0.3063718
47460,2133.54,147.4968,0.318722
47490,2129.02,144.5821,0.323797
47520,2139.07,145.9004,0.3125278
47550,2143.22,144.0638,0.30789
47580,2121.82,145.2513,0.3319032
47610,2134.49,142.3858,0.3176569
47640,2126.48,145.0619,0.3266536
47670,2126.93,143.2863,0.3261474
47700,2130.42,144.4802,0.3222241
47730,2136.06,143.9392,0.3158973
47760,2142.21,148.2378,0.3090179
47790,2117.94,143.5514,0.336283
47820,2131.65,147.0424,0.320843
47850,2134.81,143.6195,0.3172981
47880,2125.97,145.2063,0.3272275
47910,2125.34,143.3235,0.3279366
47940,2133.02,144.4702,0.3193054
47970,2133.82,145.1245,0.3184081
48000,2118.34,147.5544,0.3358309
48030,2109.23,144.0612,0.3461441
48060,2127.31,142.0902,0.3257196
48090,2131.12,144.1108,0.3214378
48120,2130.27,148.235,0.3223925
48150,2122.43,143.9709,0.3312154
48180,2122.86,145.9689,0.3307305
48210,2122.78,143.6339,0.3308208
48240,2130.05,145.4068,0.3226396
48270,2134.77,145.4061,0.317343
48300,2128.27,147.3832,0.3246402
48330,2124.57,143.8275,0.3288037
48360,2120.91,144.3279,0.3329298
48390,2125.99,145.4479,0.3272051
48420,2130.29,145.43,0.3223699
48450,2138.36,144.4233,0.3133222
48480,2111.32,146.4909,0.3437741
48510,2118.33,142.0651,0.3358422
48540,2126.97,146.7977,0.3261024
48570,2110.68,144.7674,0.3444998
48600,2119.66,144.309,0.3343405
48630,2119.72,143.7445,0.3342727
48660,2122.31,145.4491,0.3313506
48690,2134.41,145.1397,0.3177467
48720,2113.55,147.0316,0.341248
48750,2111.55,144.5902,0.3435135
48780,2124.09,145.6145,0.3293445
48810,2109.68,143.2732,0.3456336
48840,2115.06,145.0298,0.339539
48870,2108.37,143.27,0.3471198
48900,2116.64,146.9023,0.3377523
48930,2124.85,143.0799,0.3284885
48960,2109.62,144.2636,0.3457015
48990,2123.4,141.4588,0.3301222
49020,2108.65,144.6312,0.3468023
49050,2119.01,143.7733,0.3350744
49080,2108.19,144.2747,0.3473244
49110,2116.93,144.5177,0.3374244
49140,2120.68,145.4515,0.3331893
49170,2117.6,148.3746,0.3366671
49200,2116.68,144.5818,0.337707
49230,2117.98,145.5495,0.3362378
49260,2129.72,142.159,0.3230104
49290,2124.91,146.3539,0.3284211
49320,2120.49,141.7404,0.3334035
49350,2117.13,146.0059,0.3371985
49380,2104.82,140.2555,0.3511523
49410,2129.5,146.5107,0.3232575
49440,2117.13,138.2035,0.3371985
49470,2118.23,144.5946,0.3359553
49500,2116.72,140.1447,0.3376618
49530,2116.75,148.1226,0.3376278
49560,2114.11,134.6993,0.3406141
49590,2110.91,144.4802,0.344239
49620,2110.92,140.0355,0.3442276
49650,2116.21,145.3412,0.3382384
49680,2126.61,143.4381,0.3265072
49710,2101.56,144.2477,0.3548615
49740,2111.84,139.3985,0.3431848
49770,2095.83,144.0365,0.3613948
49800,2106.73,140.6997,0.348982
49830,2105.92,144.8371,0.3499023
49860,2112.7,140.3857,0.3422107
49890,2105.21,146.2019,0.3507091
49920,2111.84,139.9485,0.3431848
49950,2115.37,139.4761,0.3391883
49980,2111.84,141.2196,0.3431848
50010,2121.62,145.4778,0.3321286
50040,2098.25,139.8211,0.3586335
50070,2124.13,148.1571,0.3292996
50100,2109.41,140.2835,0.34594
50130,2105.1,146.5206,0.3508341
50160,2115.77,140.3353,0.3387358
50190,2114.01,144.5547,0.3407273
50220,2102.04,138.9081,0.3543151
50250,2125.98,146.814,0.3272163
50280,2115.35,140.9233,0.3392109
50310,2111.14,145.5302,0.3439783
50340,2127.15,140.9341,0.3258998
50370,2126.31,147.1056,0.3268448
50400,2106.1,140.3914,0.3496976
50430,2109.24,144.7399,0.3461328
50460,2107.19,137.9783,0.3484597
50490,2114.5,145.1255,0.3401728
50520,2120.52,140.1377,0.3333698
50550,2113.5,148.7752,0.3413046
50580,2110.31,141.046,0.3449191
50610,2116.2,144.3483,0.3382497
50640,2116.51,141.5098,0.3378992
50670,2113.43,146.3043,0.341384
50700,2113.93,139.2767,0.3408179
50730,2114.37,144.3877,0.3403196
50760,2113.63,133.7956,0.3411577
50790,2105.38,147.4921,0.3505161
50820,2107.17,141.1674,0.3484823
50850,2128.49,147.3715,0.3243927
50880,2116.5,143.0769,0.3379104
50910,2102.55,145.089,0.3537344
50940,2110.11,138.984,0.3451459
50970,2101.88,146.8866,0.3544974
51000,2106.16,140.4966,0.3496296
51030,2108.44,146.742,0.3470406
51060,2106.33,139.0939,0.3494364
51090,2106.15,145.6336,0.3496409
51120,2105.3,139.1143,0.3506067
51150,2114.6,145.4883,0.3400595
51180,2112.13,139.6583,0.3428564
51210,2095.85,144.9551,0.3613719
51240,2112.8,140.6638,0.3420973
51270,2108.78,144.3325,0.3466545
51300,2113.41,141.3982,0.3414067
51330,2097.9,145.2712,0.3590327
51360,2102.21,138.8218,0.3541216
51390,2105.77,145.0929,0.3500726
51420,2094.05,139.2596,0.3634279
51450,2090.55,145.814,0.3674308
51480,2107.08,140.7857,0.3485844
51510,2110.14,143.7996,0.3451121
51540,2096.62,140.8221,0.3604929
51570,2103.5,145.9453,0.3526536
51600,2104.19,139.8726,0.3518689
51630,2101.43,145.6648,0.3550096
51660,2094.33,139.4445,0.3631081
51690,2084.76,143.9308,0.3740675
51720,2088.47,138.915,0.369813
51750,2096.08,144.3188,0.3611094
51780,2096.15,140.2673,0.3610296
51810,2103.88,145.6465,0.3522215
51840,2078.18,138.0686,0.3816323
51870,2086.28,145.162,0.3723235
51900,2090.67,138.7465,0.3672936
51930,2088.52,145.0757,0.3697556
51960,2097.59,138.9634,0.3593861
51990,2111.43,146.898,0.3436496
52020,2102.92,139.5709,0.3533136
52050,2082.5,143.6244,0.3766631
52080,2098.77,139.5173,0.3580404
52110,2092.19,144.3915,0.3655546
52140,2088.12,138.4531,0.3702139
52170,2074.18,146.6125,0.3862425
52200,2088.91,139.5602,0.369309
52230,2084.77,146.3095,0.3740561
52260,2106.7,139.3455,0.3490161
52290,2077.63,146.51,0.3822657
52320,2085.82,137.6164,0.3728511
52350,2099.19,146.3039,0.3575618
52380,2097.87,139.0453,0.3590666
52410,2100.02,144.7135,0.3566158
52440,2095.5,140.209,0.3617716
52470,2098.07,145.9243,0.3588387
52500,2086.0,138.9697,0.3726447
52530,2100.97,145.5215,0.3555335
52560,2089.47,139.8304,0.3686674
52590,2093.21,145.3301,0.3643882
52620,2094.35,138.0078,0.3630851
52650,2090.63,146.6949,0.3673395
52680,2102.06,139.2741,0.3542922
52710,2086.31,146.3679,0.372289
52740,2088.1,139.6893,0.3702369
52770,2086.55,143.806,0.3720139
52800,2093.77,141.0154,0.363748
52830,2083.97,144.6159,0.3749745
52860,2092.01,138.3365,0.3657603
52890,2094.9,145.1888,0.3624571
52920,2084.25,138.825,0.374653
52950,2098.16,143.6442,0.3587362
52980,2110.11,138.9105,0.3451459
53010,2080.05,141.8785,0.3794798
53040,2083.33,142.3298,0.3757094
53070,2083.89,141.5186,0.3750665
53100,2083.49,143.0984,0.3755257
53130,2093.49,141.908,0.3640681
53160,2084.0,142.0616,0.37494
53190,2082.17,142.2357,0.3770423
53220,2088.29,146.7507,0.3700191
53250,2077.19,141.1191,0.3827724
53280,2084.74,144.3241,0.3740906
53310,2067.0,141.8804,0.3945401
53340,2091.91,143.9806,0.3658749
53370,2098.83,143.3887,0.357972
53400,2086.84,143.0337,0.3716813
53430,2078.47,141.4218,0.3812983
53460,2081.02,142.9223,0.3783642
53490,2081.49,140.9073,0.3778239
53520,2072.63,141.8198,0.3880314
53550,2075.39,142.0024,0.3848469
53580,2083.42,141.3118,0.3756062
53610,2077.57,141.6516,0.3823346
53640,2097.53,144.2369,0.3594547
53670,2068.47,141.7947,0.3928389
53700,2088.99,143.8029,0.3692173
53730,2077.06,142.0676,0.3829221
53760,2076.73,142.3153,0.3833023
53790,2090.53,141.598,0.3674538
53820,2079.15,143.9655,0.3805156
53850,2085.9,141.8909,0.3727595
53880,2086.12,143.038,0.372507
53910,2083.86,130.2218,0.3751007
53940,2081.69,142.3873,0.377594
53970,2081.96,143.9478,0.3772837
54000,2074.62,141.8988,0.3857347
54030,2068.46,140.0774,0.3928506
54060,2074.1,145.5367,0.3863345
54090,2080.0,139.3505,0.3795373
54120,2074.9,143.7689,0.385412
54150,2093.59,142.7349,0.3639536
54180,2080.88,142.7366,0.3785254
54210,2072.06,141.4976,0.3886894
54240,2073.98,144.5891,0.3864731
54270,2069.93,140.0006,0.3911507
54300,2068.3,141.336,0.3930355
54330,2083.82,140.9129,0.3751466
54360,2076.07,142.5755,0.3840628
54390,2086.51,141.2102,0.3720598
54420,2077.87,142.4824,0.381989
54450,2083.85,141.727,0.3751123
54480,2073.19,143.435,0.3873848
54510,2085.56,141.5373,0.3731494
54540,2057.97,142.1674,0.4050169
54570,2074.08,142.5908,0.3863577
54600,2071.34,143.4172,0.389521
54630,2080.12,141.9708,0.3793992
54660,2068.75,143.2779,0.3925151
54690,2074.35,141.7476,0.3860461
54720,2072.28,143.6802,0.3884354
54750,2092.3,143.0354,0.3654286
54780,2066.12,142.2637,0.395559
54810,2051.89,140.9407,0.4120969
54840,2078.17,144.082,0.3816438
54870,2067.36,142.1479,0.3941232
54900,2059.57,141.8991,0.4031569
54930,2088.88,142.3063,0.3693434
54960,2071.07,143.1106,0.3898329
54990,2081.52,140.3885,0.3777893
55020,2075.45,143.0401,0.3847776
55050,2071.84,143.8986,0.3889434
55080,2062.81,141.9381,0.3993955
55110,2072.03,141.5038,0.3887239
55140,2073.56,144.5521,0.3869576
55170,2063.49,140.5926,0.3986069
55200,2055.5,142.0913,0.4078905
55230,2059.41,141.5097,0.4033432
55260,2067.67,143.0921,0.3937646
55290,2057.5,138.2346,0.4055634
55320,2074.89,143.3045,0.3854235
55350,2075.35,141.9997,0.3848927
55380,2052.57,141.5505,0.4113039
55410,2050.75,140.8468,0.4134266
55440,2075.72,141.3058,0.3844664
55470,2059.55,142.2085,0.4031803
55500,2073.31,143.8773,0.3872462
55530,2054.36,141.4551,0.4092179
55560,2045.87,143.3136,0.4191278
55590,2063.39,140.5222,0.3987231
55620,2060.06,141.7241,0.4025878
55650,2067.05,141.351,0.3944822
55680,2065.39,142.2273,0.3964049
55710,2063.32,139.7458,0.398804
55740,2064.02,141.1867,0.3979925
55770,2058.93,140.9761,0.4039009
55800,2061.51,142.1917,0.4009041
55830,2073.32,141.8508,0.3872347
55860,2051.26,142.658,0.4128316
55890,2063.31,141.5848,0.3988157
55920,2056.59,141.535,0.4066218
55950,2042.03,140.5396,0.4236233
55980,2059.74,141.2616,0.4029597
56010,2040.74,139.3679,0.4251355
56040,2061.94,141.9695,0.4004051
56070,2055.04,138.597,0.4084261
56100,2041.48,140.5092,0.4242679
56130,2059.86,141.4349,0.40282
56160,2052.14,142.7439,0.4118054
56190,2038.59,138.8598,0.427658
56220,2053.16,138.3883,0.4106163
56250,2042.2,140.6362,0.4234241
56280,2056.19,140.8679,0.4070875
56310,2049.0,139.0399,0.4154696
56340,2043.07,141.1113,0.422405
56370,2043.65,139.2366,0.4217257
56400,2055.47,141.5319,0.4079255
56430,2044.44,138.7665,0.4208009
56460,2061.69,141.2918,0.4006953
56490,2054.66,137.4045,0.4088686
56520,2059.17,142.4216,0.403622
56550,2041.47,137.1523,0.4242797
56580,2047.48,139.6062,0.4172454
56610,2058.22,142.1473,0.4047262
56640,2050.6,141.5695,0.4136015
56670,2059.34,139.9119,0.4034243
56700,2061.94,138.5826,0.4004051
56730,2043.16,139.3932,0.4222995
56760,2045.5,129.9232,0.4195605
56790,2058.6,141.726,0.4042842
56820,2041.31,140.8209,0.424467
56850,2052.41,140.0863,0.4114906
56880,2035.22,152.2149,0.4316168
56910,2052.15,141.427,0.4117937
56940,2048.15,142.5394,0.4164625
56970,2062.18,139.8672,0.4001267
57000,2076.8,143.2263,0.3832216
57030,2058.74,142.3989,0.4041216
57060,2036.16,140.1916,0.4305118
57090,2046.7,140.9737,0.4181571
57120,2025.96,140.5526,0.4425292
57150,2051.82,140.1769,0.4121783
57180,2029.5,140.4821,0.4383516
57210,2049.97,140.2474,0.4143371
57240,2043.77,140.7236,0.4215852
57270,2046.82,141.1069,0.4180169
57300,2049.99,142.8678,0.4143137
57330,2034.03,140.3484,0.4330163
57360,2052.6,141.8764,0.4112689
57390,2033.11,138.9493,0.4340991
57420,2036.11,141.107,0.4305706
57450,2043.93,140.5808,0.4213977
57480,2033.9,142.4406,0.4331693
57510,2053.33,140.234,0.4104181
57540,2046.46,140.9504,0.4184377
57570,2053.9,141.9734,0.4097541
57600,2034.55,141.2863,0.4324047
57630,2039.39,139.3764,0.4267189
57660,2040.72,138.9847,0.4251589
57690,2031.07,138.0111,0.4365012
57720,2037.79,140.8815,0.428597
57750,2040.29,139.8113,0.425663
57780,2025.65,139.4195,0.4428953
57810,2033.46,139.8424,0.4336871
57840,2049.92,141.0039,0.4143954
57870,2033.65,139.7724,0.4334635
57900,2037.48,142.4911,0.4289611
57930,2033.65,139.7173,0.4334635
57960,2058.75,142.1482,0.40411
57990,2044.92,140.1035,0.4202391
58020,2048.59,141.3273,0.4159483
58050,2040.18,139.1333,0.4257922
58080,2022.53,140.5045,0.4465838
58110,2038.59,139.2678,0.427658
58140,2025.33,140.1988,0.4432735
58170,2032.95,142.7317,0.4342874
58200,2051.37,142.257,0.4127032
58230,2033.62,139.3739,0.4334989
58260,2028.88,139.6003,0.4390827
58290,2040.98,139.3528,0.424854
58320,2019.44,140.6104,0.4502426
58350,2025.08,139.6602,0.4435689
58380,2020.12,139.5134,0.4494369
58410,2037.19,139.3534,0.4293017
58440,2030.43,140.0048,0.4372552
58470,2033.26,135.7904,0.4339225
58500,2049.42,140.3504,0.4149792
58530,2038.86,138.345,0.4273409
58560,2017.98,139.9356,0.4519733
58590,2031.46,138.859,0.4360417
58620,2030.66,140.9368,0.4369843
58650,2024.16,138.7788,0.4446561
58680,2009.09,142.0845,0.4625382
58710,2013.02,137.9862,0.4578619
58740,2026.01,135.9355,0.4424701
58770,2024.89,139.514,0.4437932
58800,2026.48,140.5091,0.4419151
58830,2038.95,139.369,0.4272354
58860,2019.9,140.2906,0.4496974
58890,2023.55,138.0898,0.4453773
58920,2036.37,140.9687,0.430265
58950,2033.23,139.9567,0.4339577
58980,2022.5,140.3371,0.4466193
59010,2036.27,140.6253,0.4303826
59040,2026.17,141.3464,0.4422811
59070,2048.64,139.7046,0.4158902
59100,2024.51,138.993,0.4442423
59130,2031.63,138.7536,0.4358415
59160,2022.1,139.2658,0.4470926
59190,2021.61,136.4872,0.4476727
59220,2030.17,139.5206,0.4375617
59250,2028.32,137.8899,0.4397435
59280,2027.68,140.7825,0.4404984
59310,2017.36,136.2793,0.4527085
59340,2018.23,138.797,0.4516768
59370,2010.79,137.0184,0.4605142
59400,2013.24,139.4045,0.4576005
59430,2020.45,140.0218,0.4490461
59460,2025.39,140.7259,0.4432025
59490,2006.87,136.5127,0.4651838
59520,2018.29,139.382,0.4516055
59550,2040.62,140.0837,0.4252761
59580,2010.12,139.9622,0.4613118
59610,2014.28,137.3022,0.4563645
59640,2019.1,139.9315,0.4506455
59670,2005.25,138.5877,0.4671162
59700,2014.65,138.8005,0.4559251
59730,2018.4,137.434,0.4514751
59760,2019.53,141.1539,0.4501359
59790,1998.83,136.3305,0.4747897
59820,2014.22,138.5489,0.456436
59850,2017.95,139.8739,0.4520087
59880,2027.08,140.1077,0.4412067
59910,2012.82,138.5004,0.4580998
59940,1995.91,138.1185,0.4782878
59970,1993.44,134.7822,0.4812511
60000,2021.26,139.3777,0.448087
60030,1997.64,138.7716,0.4762146
60060,2007.39,138.3502,0.4645639
60090,2008.08,135.961,0.4637415
60120,2016.15,140.1967,0.454144
60150,2011.23,137.1651,0.4599908
60180,2012.9,139.7181,0.4580047
60210,2016.26,136.8215,0.4540135
60240,2027.69,140.6626,0.4404867
60270,2016.46,137.4443,0.4537764
60300,2009.34,138.146,0.4622405
60330,2010.22,136.8712,0.4611928
60360,2004.34,138.7503,0.4682024
60390,2006.53,136.8488,0.4655891
60420,2012.79,138.4644,0.4581354
60450,1988.97,136.09,0.4866229
60480,2023.32,139.5264,0.4456494
60510,2004.52,139.454,0.4679874
60540,2016.82,136.9239,0.4533492
60570,1991.88,138.9472,0.4831244
60600,2007.23,134.9253,0.4647546
60630,1992.09,138.4555,0.4828721
60660,2002.2,136.4414,0.4707588
60690,2008.66,140.5561,0.4630503
60720,2004.52,134.1934,0.4679874
60750,2006.04,140.0318,0.4661736
60780,2004.14,136.0744,0.4684412
60810,1994.75,141.0635,0.479679
60840,2000.16,135.0529,0.4731979
60870,2007.63,140.6763,0.4642778
60900,2010.6,135.5182,0.4607404
60930,2005.77,140.1614,0.4664958
60960,2013.36,135.7981,0.4574579
60990,2001.29,138.1599,0.4718464
61020,2005.01,135.4176,0.4674027
61050,2016.85,140.2553,0.4533135
61080,2005.23,133.5987,0.4671402
61110,2008.61,140.862,0.4631101
61140,2015.59,135.182,0.454809
61170,1999.92,140.1175,0.4734851
61200,1990.87,132.724,0.484338
61230,2008.4,140.2829,0.4633602
61260,2021.83,135.6569,0.4474123
61290,2012.63,144.2249,0.4583256
61320,2004.24,135.8445,0.4683218
61350,1991.26,137.4897,0.4838693
61380,1984.36,132.3811,0.4921757
61410,1989.38,139.148,0.4861296
61440,1999.09,136.4469,0.4744785
61470,1982.93,137.9999,0.4939006
61500,2027.61,137.0178,0.4405811
61530,2013.01,137.0086,0.4578739
61560,2012.51,132.1593,0.4584682
61590,1990.9,139.5962,0.4843019
61620,2012.36,133.1919,0.4586468
61650,1979.1,136.4233,0.4985271
61680,1992.61,134.2803,0.4822476
61710,1985.18,138.9046,0.4911869
61740,2005.14,133.7178,0.4672475
61770,1983.73,138.6224,0.4929354
61800,1983.38,135.4962,0.4933576
61830,2021.92,142.1496,0.4473055
61860,2008.06,134.5493,0.4637652
61890,2002.17,140.43,0.4707945
61920,1975.33,133.5403,0.5030895
61950,1985.52,139.3479,0.4907772
61980,1984.03,134.7081,0.4925735
62010,1982.93,135.0688,0.4939006
62040,1982.08,132.4892,0.4949266
62070,1988.42,139.3503,0.4872846
62100,1972.08,132.826,0.50703
62130,1978.29,138.3881,0.4995065
62160,1980.4,130.8186,0.4969557
62190,1985.21,138.1803,0.4911508
62220,1987.66,134.5275,0.4881993
62250,1945.22,138.4236,0.5398458
62280,1975.46,133.085,0.5029322
62310,1993.95,140.5296,0.4806391
62340,1972.25,131.0428,0.5068236
62370,1986.51,139.9092,0.4895843
62400,1973.98,131.9565,0.5047256
62430,1980.14,140.2869,0.4972698
62460,1974.68,131.7954,0.5038771
62490,1981.17,140.3814,0.4960254
62520,2000.22,135.786,0.4731263
62550,1987.38,140.2469,0.4885365
62580,1959.21,129.9495,0.5226976
62610,1983.32,136.0311,0.4934302
62640,1974.7,134.1732,0.5038529
62670,1977.5,136.8029,0.5004623
62700,1989.17,135.2269,0.4863822
62730,1981.66,138.6057,0.4954337
62760,1970.87,130.0851,0.5084985
62790,1974.57,136.189,0.5040104
62820,1983.52,133.8157,0.4931887
62850,1970.6,136.548,0.5088265
62880,1960.19,134.0028,0.521501
62910,1984.39,139.5064,0.4921394
62940,1988.37,133.7942,0.4873447
62970,1983.01,137.9577,0.493804
63000,1978.45,134.4779,0.4993131
63030,1968.22,136.6091,0.5117183
63060,1973.46,134.2668,0.505356
63090,1976.17,138.8011,0.5020721
63120,1966.77,130.4429,0.5134817
63150,2028.78,127.7734,0.4392007
63180,1971.28,131.0149,0.5080008
63210,1971.2,137.6746,0.5080979
63240,1966.88,132.6596,0.5133479
63270,1972.6,137.0014,0.5063991
63300,1968.26,134.1987,0.5116696
63330,1956.42,137.6435,0.5261074
63360,1968.7,130.7034,0.5111347
63390,1959.69,136.7028,0.5221114
63420,1970.18,134.9263,0.5093364
63450,1959.39,137.6467,0.5224777
63480,1997.62,133.8494,0.4762387
63510,1979.94,137.5192,0.4975115
63540,1983.31,133.1525,0.493442
63570,1985.91,137.202,0.4903072
63600,1960.52,130.6055,0.5210981
63630,1979.1,138.3259,0.4985271
63660,1964.36,130.1084,0.5164158
63690,1964.38,136.4704,0.5163912
63720,1977.46,133.4466,0.5005107
63750,1955.57,135.5764,0.5271475
63780,1985.73,131.1481,0.4905241
63810,1951.99,135.5604,0.531532
63840,1941.19,129.4137,0.5448085
63870,1962.46,136.6512,0.5187315
63900,1964.62,131.8125,0.5160991
63930,1968.56,137.395,0.5113047
63960,1955.46,126.8605,0.527282
63990,1971.31,138.3543,0.5079643
64020,1944.14,129.9717,0.5411747
64050,1940.5,133.7095,0.5456591
64080,1967.52,130.7525,0.5125694
64110,1967.76,137.3378,0.5122776
64140,1949.12,129.7633,0.535053
64170,1931.54,136.5161,0.5567337
64200,1945.03,130.4117,0.5400794
64230,1953.15,135.3869,0.5301104
64260,1952.19,130.5853,0.5312871
64290,1956.29,132.7649,0.5262665
64320,1942.56,133.5156,0.5431201
64350,1949.98,136.1885,0.5339974
64380,1953.05,134.6489,0.5302329
64410,1960.57,135.892,0.5210371
64440,1954.12,133.7189,0.5289224
64470,1952.08,134.9173,0.5314219
64500,1957.07,134.3881,0.5253127
64530,1961.51,134.3232,0.5198899
64560,1954.95,136.0399,0.5279063
64590,1945.02,131.7734,0.5400918
64620,1938.23,134.3665,0.54846
64650,1948.09,136.5558,0.5363178
64680,1944.95,119.8345,0.5401781
64710,1944.26,132.3659,0.541027
64740,1954.66,136.1638,0.5282611
64770,1937.66,131.5221,0.5491638
64800,1947.94,133.9741,0.5365023
